Unnamed: 0,Item,Shape,Color,Stock Pcs.,Stock Wt.,Description,Cp Std,Size,Origin,Gem Type
1.0,RPR00001399,PS,Red,1.0,3.99,Ruby pear shape 12.71 x 7.34                                                                                                     GIA CERTIFIED 7235237884,125.0,12.71 x 07.34,,Ruby
1.0,RPR00002141,PS,Red,1.0,1.41,Ruby pear shape 7.68 x 6.39,300.0,07.68 x 06.39,,Ruby
1.0,RPR00003116,PS,Red,1.0,1.16,Ruby pear shape 7.40 x 5.8,300.0,07.40 x 05.80,,Ruby
1.0,RPR00004377,PS,Ruby,1.0,3.77,Ruby Pear 11.15 x 8.88 MM,36.0,11.15 x 08.88,,Ruby
1.0,RR00001533,RD,Red,2.0,5.33,Ruby Regular Round Pair 8.50mm ,400.0,08.50,,Ruby
1.0,RR00002294,RD,Red,2.0,2.94,Ruby Regular Round Pair 6.93|6.89,400.0,06.93 | 06.89,,Ruby
1.0,RR00003278,RD,Red,0.0,,Ruby Regular Round Pair 6.45-6.40mm,120.0,06.45 x 06.40,,Ruby
1.0,RRD00002215,RD,Red,1.0,2.15,Ruby Round Flower Cut 8.02mm,360.0,08.02,,Ruby
1.0,SCU00001909,E/C,Blue,1.0,9.09,Ceylon Sapphire emerald cut 13.0 x 11.1,180.0,13.00 x 11.10,Ceylon,Sapp
1.0,SCU00003512,CUS,Blue,1.0,5.12,Sapphire cushion 10.0 x 9.6,180.0,10.00 x 09.60,,Sapp
1.0,SCU00004504,CUS,Blue,1.0,5.04,Ceylon Sapphire cushion 9.8 x 8.8,300.0,09.80 x 08.80,Ceylon,Sapp
1.0,SCU00005459,CUS,Blue,1.0,4.59,Sapphire cushion 11.3 x 9.90,77.0,11.30 x 09.90,,Sapp
1.0,SCU00006457,CUS,Blue,1.0,4.57,Ceylon Sapphire cushion 10.3 x 9.6,190.0,10.30 x 09.60,Ceylon,Sapp
1.0,SCU00007429,CUS,Blue,1.0,4.29,Ceylon Sapphire cushion 10.2 x 7.3,500.0,10.20 x 07.30,Ceylon,Sapp
1.0,SCU00008435,CUS,Blue,1.0,4.35,Ceylon Sapphire cushion 9.4 x 8.9,70.0,09.40 x 08.90,Ceylon,Sapp
1.0,SCU00009405,CUS,Blue,1.0,4.05,Ceylon Sapphire cushion 9.0 x 7.5,300.0,09.00 x 07.50,Ceylon,Sapp
1.0,SCU00010401,CUS,Blue,1.0,4.01,Sapphire cushion 10.0 x 8.0,190.0,10.00 x 08.00,,Sapp
1.0,SCU00011388,CUS,Blue,1.0,3.88,Blue Sapphire Cushion 9.3 x 8.4,180.0,09.30 x 08.40,,Sapp
1.0,SCU00012386,CUS,Blue,1.0,3.86,Ceylon Sapphire cushion 7.9 x 7.9,190.0,07.90 x 07.90,Ceylon,Sapp
1.0,SCU00013375,CUS,Blue,1.0,3.75,Ceylon Sapphire cushion 10.3 x 7.5,63.0,10.30 x 07.50,Ceylon,Sapp
1.0,SCU00014369,OV,Blue,1.0,3.69,Ceylon Sapphire Oval 9.1 x 7.5,100.0,09.10 x 07.50,Ceylon,Sapp
1.0,SCU00015359,CUS,Blue,1.0,3.59,Sapphire cushion 9.6 x 7.1,150.0,09.60 x 07.10,,Sapp
1.0,SCU00016356,CUS,Blue,1.0,3.56,Sapphire cushion 9.0 x 7.8,77.0,09.00 x 07.80,,Sapp
1.0,SCU00017343,CUS,Blue,1.0,3.43,Ceylon Sapphire cushion 9.7 x 8.9,300.0,09.70 x 08.90,Ceylon,Sapp
1.0,SCU00018331,CUS,Blue,1.0,3.31,Ceylon Sapphire cushion 9.4 x 6.9,70.0,09.40 x 06.90,Ceylon,Sapp
1.0,SCU00019325,CUS,Blue,1.0,3.25,Sapphire cushion 8.9 x 7.7,77.0,08.90 x 07.70,,Sapp
1.0,SCU00020320,CUS,Blue,1.0,3.2,Ceylon Sapphire cushion 9.7 x 7.7,300.0,09.70 x 07.70,Ceylon,Sapp
1.0,SCU00021310,CUS,Blue,1.0,3.1,Sapphire cushion 7.79 x 7.05,77.0,07.79 x 07.05,,Sapp
1.0,SCU00022309,CUS,Blue,1.0,3.09,Ceylon Sapphire cushion 8.65 x 6.56,190.0,08.65 x 06.56,Ceylon,Sapp
1.0,SCU00023307,CUS,Blue,1.0,3.07,Ceylon Sapphire cushion 9.0 x 7.5,180.0,09.00 x 07.50,Ceylon,Sapp
1.0,SCU00024307,CUS,Blue,1.0,3.07,Ceylon Sapphire cushion 9.6 x 7.7,900.0,09.60 x 07.70,Ceylon,Sapp
1.0,SCU00025303,CUS,Blue,1.0,3.03,Ceylon Sapphire cushion 9.5 x 7.7,150.0,09.50 x 07.70,Ceylon,Sapp
1.0,SCU00027292,CUS,Blue,1.0,2.92,Ceylon Sapphire cushion 9.3 x 8.1,180.0,09.30 x 08.10,Ceylon,Sapp
1.0,SCU00028289,CUS,Blue,1.0,2.89,Ceylon Sapphire cushion 8.13 x 7.18,77.0,08.13 x 07.18,Ceylon,Sapp
1.0,SCU00029285,CUS,Blue,1.0,2.85,Sapphire cushion 7.90,300.0,07.90,,Sapp
1.0,SCU00030283,CUS,Blue,1.0,2.83,Ceylon Sapphire cushion 8.6 x 6.3,390.0,08.60 x 06.30,Ceylon,Sapp
1.0,SCU00031270,OV,Blue,1.0,2.7,Sapphire Oval 9.2x7.0 MM,230.0,09.20 x 07.00,,Sapp
1.0,SCU00032258,CUS,Blue,1.0,2.58,Ceylon Sapphire cushion 9.2 x 6.4,190.0,09.20 x 06.40,Ceylon,Sapp
1.0,SCU00034256,CUS,Blue,1.0,2.56,Sapphire cushion 8.0 x 6.6,300.0,08.00 x 06.60,,Sapp
1.0,SCU00035254,CUS,Blue,1.0,2.54,Ceylon Sapphire cushion 8.3 x 6.9,300.0,08.30 x 06.90,Ceylon,Sapp
1.0,SCU00036248,CUS,Blue,1.0,2.48,Sapphire cushion 9.6 x 6.6,240.0,09.60 x 06.60,,Sapp
1.0,SCU00037242,CUS,Blue,1.0,2.42,Ceylon Sapphire cushion 8.3 x 7.6,70.0,08.30 x 07.60,Ceylon,Sapp
1.0,SCU00038230,CUS,Blue,1.0,2.32,Ceylon Sapphire cushion 8.9 x 6.7,390.0,08.90 x 06.70,Ceylon,Sapp
1.0,SCU00040216,CUS,Blue,1.0,2.16,Ceylon Sapphire cushion 8.5 x 6.5,150.0,08.50 x 06.50,Ceylon,Sapp
1.0,SCU00041209,RD,Blue,1.0,2.09,Sapphire cushion 7.0x7.0 MM,150.0,07.00 x 07.00,,Sapp
1.0,SCU00042203,CUS,Blue,1.0,2.03,Ceylon Sapphirehire Cushion - 8.8x7.0MM,300.0,08.80 x 07.00,Ceylon,Sapp
1.0,SCU00043205,CUS,Blue,1.0,2.05,Ceylon Sapphire Cushion 7.09x6.60,77.0,07.09 x 06.60,Ceylon,Sapp
1.0,SCU00044201,CUS,Blue,1.0,2.01,Blue Sapphire Cushion 6.8x5.9,90.0,06.80 x 05.90,,Sapp
1.0,SCU00045263,CUS,Blue,2.0,2.63,Sapphire cushoin 6.5 x 6.4,150.0,06.50 x 06.40,,Sapp
1.0,SCU00046198,CUS,Blue,1.0,1.98,Ceylon Sapphire elongated cushion 8.5 x 6.2,300.0,08.50 x 06.20,Ceylon,Sapp
1.0,SCU00049194,CUS,Blue,1.0,3.88,Sapphire cushion 8.0x7.2,150.0,08.00 x 07.20,,Sapp
1.0,SCU00050184,CUS,Blue,1.0,1.84,Ceylon Sapphire cushion 8.06 x 6.23,77.0,08.06 x 06.23,Ceylon,Sapp
1.0,SCU00051191,CUS,Blue,1.0,1.91,Ceylon Sapphire cushion 8.7 x 5.8,180.0,08.70 x 05.80,Ceylon,Sapp
1.0,SCU00052185,CUS,Blue,1.0,1.85,Ceylon Sapphire cushion 7.5 x 6.8,77.0,07.50 x 06.80,Ceylon,Sapp
1.0,SCU00053173,CUS,Blue,1.0,1.73,Ceylon Sapphire cushion 9.3 x 5.9,210.0,09.30 x 05.90,Ceylon,Sapp
1.0,SCU00054171,CUS,Blue,1.0,1.71,Ceylon Sapphire cushion 7.3 x 6.0,150.0,07.30 x 06.00,Ceylon,Sapp
1.0,SCU00055170,OV,Blue,1.0,1.7,Ceylon Sapphire Oval 7.38 x 6.12,77.0,07.38 x 06.12,Ceylon,Sapp
1.0,SCU00056168,CUS,Blue,1.0,1.68,Sapphire cushion 6.4 x 6.1,150.0,06.40 x 06.10,,Sapp
1.0,SCU00058164,CUS,Blue,1.0,1.64,Sapphire cushion 7.15x6.76,320.0,07.15 x 06.76,,Sapp
1.0,SCU00060156,CUS,Blue,1.0,1.56,Ceylon Sapphire cushion 7.4 x 5.2,300.0,07.40 x 05.20,Ceylon,Sapp
1.0,SCU00061158,CUS,Blue,1.0,1.58,Ceylon Sapphire square cushion 7.0 x 6.3,300.0,07.00 x 06.30,Ceylon,Sapp
1.0,SCU00062153,CUS,Blue,1.0,1.53,Ceylon Sapphire ELONGATED cushion 7.1 x 5.2,320.0,07.10 x 05.20,Ceylon,Sapp
1.0,SCU00063151,CUS,Blue,1.0,1.51,Sapphire cushion 7.8 x 5.4,77.0,07.80 x 05.40,,Sapp
1.0,SCU00064149,CUS,Blue,1.0,1.49,Ceylon Sapphire cushion 7.6 x 5.1,150.0,07.60 x 05.10,Ceylon,Sapp
1.0,SCU00065147,CUS,Blue,1.0,1.44,Sapphire cushion 8.5 x 5.7,300.0,08.50 x 05.70,,Sapp
1.0,SCU00066144,CUS,Blue,1.0,1.44,Ceylon Sapphire cushion 7.2 x 5.8,150.0,07.20 x 05.80,Ceylon,Sapp
1.0,SCU00067143,CUS,Blue,1.0,1.43,Ceylon Sapphire cushion 7.7 x 6.1,150.0,07.70 x 06.10,Ceylon,Sapp
1.0,SCU00068142,CUS,Blue,1.0,1.42,Ceylon Sapphire cushion 7.15 x 5.46,120.0,07.15 x 05.46,Ceylon,Sapp
1.0,SCU00070124,CUS,Blue,1.0,1.24,Sapphire cushion 6.9 x 5.8,150.0,06.90 x 05.80,,Sapp
1.0,SCU00071120,CUS,Blue,1.0,1.2,Ceylon Sapphire cushion 7.2 x 5.6,150.0,07.20 x 05.60,Ceylon,Sapp
1.0,SCU00072119,CUS,Blue,1.0,1.19,Ceylon Sapphire cushion 6.5 x 6.4,70.0,06.50 x 06.40,Ceylon,Sapp
1.0,SCU00073113,CUS,Blue,1.0,1.13,Ceylon Sapphire square cushion 6.0 x 5.0,300.0,06.00 x 05.00,Ceylon,Sapp
1.0,SCU00074201,CUS,Blue,1.0,2.01,Cushion Sapphire 7.9 X 5.7,190.0,07.90 x 05.70,,Sapp
1.0,SCU00075102,CUS,Blue,1.0,1.02,Ceylon Sapphire cushion 5.6 x 4.9,230.0,05.60 x 04.90,Ceylon,Sapp
1.0,SCU00076092,CUS,Blue,1.0,0.92,Ceylon Sapphire cushion 6.6 x 5.4,150.0,06.60 x 05.40,Ceylon,Sapp
1.0,SCU00079368,CUS,Blue,2.0,3.68,Ceylon Sapphire square cushion 7.0 x 6.0,300.0,07.00 x 06.00,Ceylon,Sapp
1.0,SCU00080365,OV,Blue,2.0,4.03,Sapphire Oval 8.0x6.4 |7.5,100.0,08.00 x 06.40 | 07.50,,Sapp
1.0,SCU00081356,OV,Blue,2.0,3.56,Madagascar Sapphire Oval 7.6 x 5.5 ,320.0,07.60 x 05.50,Madagascar,Sapp
1.0,SCU00082329,OV,Blue,2.0,3.29,Madagascar Sapphire Oval 8.0 x6.0,320.0,08.00 x 06.00,Madagascar,Sapp
1.0,SCU00084295,CUS,Blue,2.0,2.99,Ceylon Sapphire square cushion 6.8x6.0 | 7.0x6.2,300.0,06.80 x 06.00 | 07.00 x 06.20,Ceylon,Sapp
1.0,SCU00085283,CUS,Blue,2.0,2.83,Ceylon Sapphire cushion 7.1x4.9 | 8.5x5.2,300.0,07.10 x 04.90 | 08.50 x 05.20,Ceylon,Sapp
1.0,SCU00086377,CUS,Blue,2.0,3.77,Ceylon Sapphire cushion 6.9 x 5.5,320.0,06.90 x 05.50,Ceylon,Sapp
1.0,SCU00087249,CUS,Blue,2.0,2.49,Multi Sapphire 2 CUS / 1 Oval 7.49 X 5.54 | 6.96 X 4.36,45.0,07.49 x 05.54 | 06.96 x 04.36,,Sapp
1.0,SCU00090190,CUS,Blue,2.0,1.9,Ceylon Sapphire cushion 7.7x5.0 | 7.2x4.6,150.0,07.70 x 05.00 | 07.20 x 04.60,Ceylon,Sapp
1.0,SCU000911687,CUS,Blue,2.0,2.97,Ceylon Sapphire cushion 6.9 x 5.7,300.0,06.90 x 05.70,Ceylon,Sapp
1.0,SCU000971892,CUS,Blue,2.0,4.48,Ceylon Sapphire cushion 8.8 x 7.2,150.0,08.80 x 07.20,Ceylon,Sapp
1.0,SCU00099297,CUS,Blue,2.0,2.97,Ceylon Sapphire cushion 6.7 x 5.5,300.0,06.70 x 05.50,Ceylon,Sapp
1.0,SCU00100163,CUS,Blue,1.0,1.63,Ceylon Sapphire Oval 7.83x6.27,370.0,07.83 x 06.27,Ceylon,Sapp
1.0,SCU00101329,CUS,Blue,1.0,1.11,Ceylon Sapphire cushion 6.5 x 5.0,300.0,06.50 x 05.00,Ceylon,Sapp
1.0,SCU00102220,CUS,Blue,2.0,2.2,Ceylon Sapphire Square Cushion - Matched Pair 6.4 x 5.7|6.3 x 5.5,320.0,06.40 x 05.70 | 06.30 x 05.50,Ceylon,Sapp
1.0,SCU00105582,CUS,Blue,2.0,1.77,Cushion Sapphire 6.5 X 4.7,100.0,06.50 x 04.70,,Sapp
1.0,SCU00110110,CUS,Blue,1.0,1.1,Sapphire Cushion 6.80x5.40,300.0,06.80 x 05.40,,Sapp
1.0,SCU00112172,CUS,Blue,1.0,1.72,Ceylon Sapphire Cushion 7 x 6.4,100.0,07.00 x 06.40,Ceylon,Sapp
1.0,SCU00115126,CUS,Blue,1.0,1.26,Ceylon Sapphire cushion 7.8 X 6.6,100.0,07.80 x 06.60,Ceylon,Sapp
1.0,SCU00118257,CUS,Blue,2.0,2.57,Ceylon Sapphire square cushion,300.0,06.22 x 06.20 | 05.76 x 05.25,Ceylon,Sapp
1.0,SCU00119407,CUS,Blue,2.0,4.07,Ceylon Sapphire cushion 7.9x6.9|8.0x7.2,77.0,07.90 x 06.90 | 08.00 x 07.20,Ceylon,Sapp
1.0,SCU00120494,CUS,Blue,1.0,4.94,Ceylon Sapphire cushion 10.36 X 9.27,77.0,10.36 x 09.27,Ceylon,Sapp
1.0,SCU00121409,CUS,Blue,1.0,4.09,Ceylon Sapphire cushion 8.67 X 8.21,77.0,08.67 x 08.21,Ceylon,Sapp
1.0,SCU00122407,CUS,Blue,1.0,4.07,Ceylon Sapphire cushion 8.7 X 7.87,77.0,08.70 x 07.87,Ceylon,Sapp
1.0,SCU00123334,CUS,Blue,1.0,3.34,Ceylon Sapphire cushion 9.76 X 8,77.0,09.76 x 08.00,Ceylon,Sapp
1.0,SCU00124241,CUS,Blue,1.0,2.41,Sapphire cushion 8.4 x 7.8,150.0,08.40 x 07.80,,Sapp
1.0,SCU00125245,CUS,Blue,1.0,2.45,Ceylon Sapphire cushion 7.7 x 7.5,300.0,07.70 x 07.50,Ceylon,Sapp
1.0,SCU00126251,CUS,Blue,2.0,2.51,Blue Sapphire Cushion 6.5x5.4|6.5x5.7,300.0,06.50 x 05.40 | 06.50 x 05.70,,Sapp
1.0,SCU00127267,CUS,Blue,1.0,2.67,Sapphire Cushion 9.0 X 7.2,150.0,09.00 x 07.20,,Sapp
1.0,SCU00128198,CUS,Blue,1.0,1.98,Sapphire Cushion 8.40 x 6.56,150.0,08.40 x 06.56,,Sapp
1.0,SCU00130445,CUS,Blue,1.0,4.45,Sapphire Cushion 9.96 x 9.07,320.0,09.96 x 09.07,,Sapp
1.0,SCU00131401,CUS,Blue,1.0,4.01,Sapphire Cushion 10.0 x 8.60,320.0,10.00 x 08.60,,Sapp
1.0,SCU00132411,CUS,Blue,1.0,4.11,Sapphire Cushion 8.90 x 8.80,320.0,08.90 x 08.80,,Sapp
1.0,SCU00133386,CUS,Blue,1.0,3.86,Sapphire Cushion 9.10 x 8.46,320.0,09.10 x 08.46,,Sapp
1.0,SCU00134255,CUS,Blue,1.0,2.55,Sapphire Elongated Cushion 10.50 x 6.40,320.0,10.50 x 06.40,,Sapp
1.0,SCU00135221,CUS,Blue,1.0,2.21,Sapphire Square Cushion 7.20 x 6.80,320.0,07.20 x 06.80,,Sapp
1.0,SCU00136274,CUS,Blue,1.0,2.74,Sapphire Cushion 8.00 x 7.40,320.0,08.00 x 07.40,,Sapp
1.0,SCU00137245,CUS,Blue,1.0,2.45,Sapphire Cushion 8.70 x 6.80,320.0,08.70 x 06.80,,Sapp
1.0,SCU00138205,CUS,Blue,1.0,2.05,Sapphire Cushion 8.40 x 6.20,320.0,08.40 x 06.20,,Sapp
1.0,SCU00140241,CUS,Blue,1.0,2.41,Sapphire cushion 8.4 x 7.8,150.0,08.40 x 07.80,,Sapp
1.0,SCU00141550,CUS,Blue,1.0,5.5,Sapphire cushion 10.3 x 9.2,90.0,10.30 x 09.20,,Sapp
1.0,SCU0014299,CUS,Blue,1.0,2.99,Ceylon Sapphire square cushion 7.5 x 7.5,300.0,07.50 x 07.50,Ceylon,Sapp
1.0,SCU00143255,CUS,Blue,2.0,2.55,Sapphire cushion Pair 6.0 x 5.8,150.0,06.00 x 05.80,,Sapp
1.0,SCU00145151,CUS,Blue,2.0,1.51,Sapphire cushion Pair 5.15 x 5.15 | 5.08 X 5.07,150.0,05.15 x 05.15 | 05.08 x 05.07,,Sapp
1.0,SCU00147254,CUS,Blue,1.0,2.54,Sapphire cushion Pair 8.68 x 6.54,80.0,08.68 x 06.54,,Sapp
1.0,SCU00148352,CUS,Blue,1.0,3.52,Sapphire cushion Pair 9.23 x 6.91,80.0,09.23 x 06.91,,Sapp
1.0,SCU00150154,CUS,Blue,1.0,1.54,Sapphire cushion 8.28x6.38,300.0,08.28 x 06.38,,Sapp
1.0,SCU00153284,CUS,Blue,2.0,2.84,Sapphire cushion 7x6.7|6.6x6.3,300.0,07.00 x 06.70 | 06.60 x 06.30,,Sapp
1.0,SCU00154263,CUS,Blue,2.0,2.63,Sapphire cushion 6.7x6.2|6.5x6.5,300.0,06.70 x 06.20 | 06.50 x 06.50,,Sapp
1.0,SCU00155108,CUS,Blue,2.0,1.08,Sapphire cushion 6.6x5.8,300.0,06.60 x 05.80,,Sapp
1.0,SCU00156214,CUS,Blue,2.0,2.14,Sapphire cushion 6.3x5.6|6.06x4.7,300.0,06.30 x 05.60 | 06.06 x 04.70,,Sapp
1.0,SCU00159145,CUS,Blue,1.0,1.45,Sapphire cushion 8.07x6.09,300.0,08.07 x 06.09,,Sapp
1.0,SCU00161202,CUS,Blue,1.0,2.02,Sapphire cushion 7.4x5.3,300.0,07.40 x 05.30,,Sapp
1.0,SCU00162293,CUS,Blue,1.0,2.93,Sapphire cushion 9.08x6.63,300.0,09.08 x 06.63,,Sapp
1.0,SCU00167326,CUS,Blue,1.0,3.26,Sapphire cushion 9.60x6.90,300.0,09.60 x 06.90,,Sapp
1.0,SCU00168195,CUS,Blue,1.0,1.95,Sapphire cushion 7.56x6.56,300.0,07.56 x 06.56,,Sapp
1.0,SCU00169183,CUS,Blue,1.0,1.83,Sapphire cushion 7.12x7.00,200.0,07.12 x 07.00,,Sapp
1.0,SCU00170143,CUS,Blue,1.0,1.43,Sapphire cushion 7.12x6.81,100.0,07.12 x 06.81,,Sapp
1.0,SCU00171182,CUS,Blue,1.0,1.82,Sapphire cushion 6.90x6.90,200.0,06.90 x 06.90,,Sapp
1.0,SCU00172095,CUS,Blue,1.0,0.95,Sapphire cushion 6.17x5.32,150.0,06.17 x 05.32,,Sapp
1.0,SCU00173095,CUS,Blue,1.0,0.95,Sapphire cushion 5.5x4.95,300.0,05.50 x 04.95,,Sapp
1.0,SCU00174082,CUS,Blue,1.0,0.82,Sapphire cushion 5.75x4.95,300.0,05.75 x 04.95,,Sapp
1.0,SCU00175188,CUS,Blue,1.0,1.88,Sapphire cushion 7.22x6.64,300.0,07.22 x 06.64,,Sapp
1.0,SCU00176216,CUS,Blue,1.0,2.16,Sapphire cushion 8.22x6.61,100.0,08.22 x 06.61,,Sapp
1.0,SCU00177413,CUS,Blue,1.0,4.13,Sapphire cushion 10.74x7.7,100.0,10.74 x 07.70,,Sapp
1.0,SCU00178275,CUS,Blue,1.0,2.75,Sapphire cushion 9.08x7.25,100.0,09.08 x 07.25,,Sapp
1.0,SCU00179217,CUS,Blue,1.0,2.17,Sapphire cushion 8.22x6.83,100.0,08.22 x 06.83,,Sapp
1.0,SCU00180293,CUS,Blue,0.0,2.93,Sapphire cushion 8.65x7.31,100.0,08.65 x 07.31,,Sapp
1.0,SCU0022159,CUS,Blue,1.0,1.59,Ceylon Sapphire cushion 7.9 x 6.2,50.0,07.90 x 06.20,Ceylon,Sapp
1.0,SCU0023368,OV,Blue,2.0,3.68,Sapphire Cushion 8.17 X 6.18,150.0,08.17 x 06.18,,Sapp
1.0,SCU0078378,CUS,Blue,2.0,3.78,Ceylon Sapphire Cushion 8.4x6.4 | 7.8x5.8,300.0,08.40 x 06.40 | 07.80 x 05.80,Ceylon,Sapp
1.0,SCU0088226,CUS,Blue,2.0,2.26,Ceylon Sapphire cushion 7.0x6.1 | 6.7x5.6,150.0,07.00 x 06.10 | 06.70 x 05.60,Ceylon,Sapp
1.0,SCU0089205,CUS,Blue,2.0,2.05,Ceylon Sapphire cushion 6.0 x 5.2 ,340.0,06.00 x 05.20,Ceylon,Sapp
1.0,SEC000011185,S.E/C,Blue,1.0,11.85,Ceylon Sapphire square emerald cut 12.9 x 11.6,180.0,12.90 x 11.60,Ceylon,Sapp
1.0,SEC00002941,S.E/C,Blue,1.0,9.41,Ceylon Sapphire square emerald cut 12.0 x 10.4,280.0,12.00 x 10.40,Ceylon,Sapp
1.0,SEC00003914,E/C,Blue,1.0,9.14,Ceylon Sapphire elongated emerald cut 14.3 x 9.7,280.0,14.30 x 09.70,Ceylon,Sapp
1.0,SEC00005837,E/C,Blue,1.0,8.37,Ceylon Sapphire emerald cut 12.7 x 9.3,280.0,12.70 x 09.30,Ceylon,Sapp
1.0,SEC00006830,E/C,Blue,1.0,8.3,Ceylon Sapphire emerald cut 12.1 x 8.4,280.0,12.10 x 08.40,Ceylon,Sapp
1.0,SEC00007711,E/C,Blue,1.0,7.11,Sapphire emerald cut 12.3 x 8.2,180.0,12.30 x 08.20,,Sapp
1.0,SEC00008669,S.E/C,Blue,1.0,6.69,Ceylon Sapphire square emerald cut 11.0 x 10.2,180.0,11.00 x 10.20,Ceylon,Sapp
1.0,SEC00009617,E/C,Blue,1.0,6.17,Ceylon Sapphire elongated emerald cut 12.3 x 8.2,180.0,12.30 x 08.20,Ceylon,Sapp
1.0,SEC00010616,E/C,Blue,1.0,6.16,Ceylon Sapphire emerald cut 11.3 x 9.0,180.0,11.30 x 09.00,Ceylon,Sapp
1.0,SEC00011612,S.E/C,Blue,1.0,6.12,Ceylon Sapphire square emerald cut 9.4 x 9.4,180.0,09.40 x 09.40,Ceylon,Sapp
1.0,SEC00012601,E/C,Blue,1.0,6.01,Ceylon Sapphire emerald cut 12.8 x 9.2,180.0,12.80 x 09.20,Ceylon,Sapp
1.0,SEC00013480,E/C,Blue,1.0,4.8,Ceylon Sapphire emerald cut 11.6 x 7.8,180.0,11.60 x 07.80,Ceylon,Sapp
1.0,SEC00014448,S.E/C,Blue,1.0,4.48,Ceylon Sapphire square emerald cut 9.2 x 8.4,180.0,09.20 x 08.40,Ceylon,Sapp
1.0,SEC00015318,E/C,Blue,1.0,3.18,Ceylon Sapphire emerald cut 9.4 x 7.4                                                                                        GIA CERTIFIED REPORT NUMBER:- 2231653700 ,180.0,09.40 x 07.40,Ceylon,Sapp
1.0,SEC00016312,E/C,Blue,1.0,3.12,Ceylon Sapphire emerald cut 9.8 x 7.2,180.0,09.80 x 07.20,Ceylon,Sapp
1.0,SEC00017302,E/C,Blue,1.0,3.02,Sapphire emerald cut 8.6x6.1,77.0,08.60 x 06.10,,Sapp
1.0,SEC00019142,S.E/C,Blue,1.0,1.42,Ceylon Sapphire square emerald cut 6.9 x 5.7,77.0,06.90 x 05.70,Ceylon,Sapp
1.0,SEC00020143,E/C,Blue,1.0,1.43,Ceylon Sapphire emerald cut 6.8 x 5.0,360.0,06.80 x 05.00,Ceylon,Sapp
1.0,SEC00021330,E/C,Blue,1.0,3.3,Ceylon Sapphire emerald cut 9.5x7.2,180.0,09.50 x 07.20,Ceylon,Sapp
1.0,SEC00022345,E/C,Blue,2.0,3.45,Sapphire E/C 8.7x6.6|8.7x6.5,25.0,08.70 x 06.60 | 08.70 x 06.50,,Sapp
1.0,SEC00023293,E/C,Blue,2.0,2.93,Ceylon Sapphire emerald cut 7.4x5.8 | 6.3x5.2,150.0,07.40 x 05.80 | 06.30 x 05.20,Ceylon,Sapp
1.0,SEC00024137,S.E/C,Blue,1.0,1.37,Ceylon Sapphire square emerald cut 6.2 x 5.8,72.0,06.20 x 05.80,Ceylon,Sapp
1.0,SEC00031459,EC,Blue,1.0,4.58,Sapphire E/C 12.0 x 8.3,320.0,12.00 x 08.30,,Sapp
1.0,SEC00032302,EC,Blue,1.0,3.02,Sapphire Emerald Cut 9.20 x 6.70,320.0,09.20 x 06.70,,Sapp
1.0,SEC00033578,EC,Blue,2.0,5.78,Sapphire Emerald Cut 8.4x 6.8|8.4x8.2,320.0,08.40 x 06.80 | 08.40 x 08.20,,Sapp
1.0,SEC00034232,EC,Blue,1.0,2.32,Sapphire Emerald Cut 8.08 x 6.63,320.0,08.08 x 06.63,,Sapp
1.0,SEC00036268,EC,Blue,1.0,2.68,Sapphire Emerald Cut 7.80 x 6.50,320.0,07.80 x 06.50,,Sapp
1.0,SEC00039736,E/C,Blue,1.0,7.36,Ceylon Sapphire emerald cut 11.97 x 8.47,80.0,11.97 x 08.47,Ceylon,Sapp
1.0,SEC00040577,E/C,Blue,1.0,5.77,Ceylon Sapphire emerald cut 12.48 x 7.90,80.0,12.48 x 07.90,Ceylon,Sapp
1.0,SEC00041155,E/C,Blue,1.0,1.55,Ceylon Sapphire emerald cut 7.86 x 6.03,72.0,07.86 x 06.03,Ceylon,Sapp
1.0,SEC00042162,E/C,Blue,1.0,1.62,Ceylon Sapphire emerald cut 7.93 x 6.03,72.0,07.93 x 06.03,Ceylon,Sapp
1.0,SEC00043176,E/C,Blue,1.0,1.76,Ceylon Sapphire emerald cut 8.05 x 6.01,72.0,08.05 x 06.01,Ceylon,Sapp
1.0,SEC00044178,E/C,Blue,1.0,1.78,Ceylon Sapphire emerald cut 7.92 x 6.02,72.0,07.92 x 06.02,Ceylon,Sapp
1.0,SEC00045167,E/C,Blue,1.0,1.67,Ceylon Sapphire emerald cut 8.10 x 6.17,72.0,08.10 x 06.17,Ceylon,Sapp
1.0,SEC00046183,E/C,Blue,1.0,1.83,Ceylon Sapphire emerald cut 7.95 x 5.96,72.0,07.95 x 05.96,Ceylon,Sapp
1.0,SEC00047190,S.E/C,Blue,1.0,1.9,Sapphire Square Emerald Cut 7.20 x 6.50,300.0,07.20 x 06.50,,Sapp
1.0,SEC00048394,S.E/C,Blue,1.0,3.94,"Ceylon Sapphire Emerald Cut 10.00 x 7.17 x 5.52 mm, 3.94 carats, Heated, GIA report number: 2241018998",1000.0,10.00 x 07.17,Ceylon,Sapp
1.0,SEC00049355,S.E/C,Blue,1.0,3.55,"Madagascar Sapphire Emerald Cut 9.70 x 6.82 x 5.55  mm, 3.55 carats, Heated, GIA report number: 1242019007",1000.0,09.70 x 06.82,Madagascar,Sapp
